collection,lesson,review_url
throwback-thursday,advanced-audio-blog-s2-11-top-10-vietnamese-leaders-phan-boi-chau,https://mdn.illops.net/vietnamesepod101/A_S2L11_091312_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-13-vietnamese-womens-day,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L13_033015_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-beginners-4-listening-to-a-vietnamese-forecast,-1
throwback-thursday,lower-beginner-16-how-would-you-describe-your-personality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L16_102014_vpod101_review.mp3
throwback-thursday,beginner-1-how-many-seasons-are-there-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L1_070714_vpod101_review.mp3
throwback-thursday,survival-phrases-6-how-to-say-where-is-the-bathroom-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L6_020612_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-15-international-kites-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L15_041315_vpod101_review.mp3
throwback-thursday,beginner-9-what-should-we-do-tonight-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L9_083115_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-13-top-10-vietnamese-holidays-and-festivals-hung-kings-temple-festival,https://mdn.illops.net/vietnamesepod101/A_S1L13_032912_vpod101_review.mp3
throwback-thursday,lower-beginner-11-which-type-of-vietnamese-train-ticket-would-you-like,https://mdn.illops.net/vietnamesepod101/LB_S1L11_091514_vpod101_review.mp3
throwback-thursday,video-culture-class-vietnamese-holidays-21-ong-fish-festival,-1
throwback-thursday,beginner-16-is-your-vietnamese-flight-delayed,https://mdn.illops.net/vietnamesepod101/B_S1L16_101915_vpod101_review.mp3
throwback-thursday,video-culture-class-vietnamese-holidays-9-international-workers-day,-1
throwback-thursday,culture-class-holidays-in-vietnam-14-hue-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L14_040615_vpod101_review.mp3
throwback-thursday,learn-with-pictures-and-video-2-relaxing-in-the-evening-with-vietnamese,-1
throwback-thursday,vietnamese-vocab-builder-4-20-words-youll-need-for-the-beach,-1
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-2-where-are-you-from-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L2_011012_vpod101_review.mp3
throwback-thursday,survival-phrases-13-restaurant-asking-about-the-menu,https://mdn.illops.net/vietnamesepod101/S_S1L13_032612_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-12-columbus-day,-1
throwback-thursday,lower-beginner-7-can-you-tell-me-your-symptoms-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L7_081814_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-30-can-you-take-my-picture-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-advanced-learners-5-preparing-for-a-vietnamese-business-meeting,-1
throwback-thursday,learn-with-pictures-4-in-the-city,-1
throwback-thursday,absolute-beginner-5-saying-thanks-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L5_020314_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-44-renting-a-telephone-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L44_051016_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-16-counting-110-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L16_102015_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-22-top-10-vietnamese-tourist-destinations-hoi-an,https://mdn.illops.net/vietnamesepod101/A_S1L22_053112_vpod101_review.mp3
throwback-thursday,vietnamese-listening-comprehension-for-absolute-beginners-1-at-a-vietnamese-bookstore,-1
throwback-thursday,3minute-vietnamese-2-greetings,https://mdn.illops.net/vietnamesepod101/3MV_S1L2_071116_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-5-making-apologies,-1
throwback-thursday,video-culture-class-vietnamese-holidays-22-giong-festival,-1
throwback-thursday,all-about-4-basic-vietnamese-pronunciation,-1
throwback-thursday,3minute-vietnamese-13-who-is-it,https://mdn.illops.net/vietnamesepod101/3MV_S1L13_092616_vpod101_review.mp3
throwback-thursday,survival-phrases-2-how-to-say-youre-welcome-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L2_010912_vpod101_review.mp3
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-1-whats-your-name-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L1_010312_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-48-flag-day-in-the-united-states,-1
throwback-thursday,culture-class-holidays-in-vietnam-23-phu-day-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L23_060815_vpod101_review.mp3
throwback-thursday,survival-phrases-33-learn-to-write-in-vietnamese-without-lifting-a-pen,https://mdn.illops.net/vietnamesepod101/S_S1L33_082012_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-22-asking-where-in-vietnamese,-1
throwback-thursday,survival-phrases-s2-12-restaurant-2-nonsmoking-or-smoking-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L12_092215_vpod101_review.mp3
throwback-thursday,beginner-5-finding-your-way-to-a-famous-vietnamese-tourist-attraction,https://mdn.illops.net/vietnamesepod101/B_S1L5_080315_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-35-hotel-in-southern-vietnam-1-checking-in,https://mdn.illops.net/vietnamesepod101/S_S2L35_030816_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-25-elephant-racing-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L25_062215_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-39-tourism,-1
throwback-thursday,survival-phrases-46-survival-for-vegetarians-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L46_111912_vpod101_review.mp3
throwback-thursday,beginner-6-making-a-phone-call-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L6_081015_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-5-parting-greetings-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L5_080415_vpod101_review.mp3
throwback-thursday,lower-beginner-23-talking-about-your-hobbies-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L23_120814_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-15-recreational-activities,https://mdn.illops.net/vietnamesepod101/CCE_S1L15_041513_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-37-rooms-in-your-house,-1
throwback-thursday,learn-vietnamese-in-three-minutes-1-self-introductions,-1
throwback-thursday,video-culture-class-vietnamese-holidays-13-new-lesson,-1
throwback-thursday,vietnamese-vocab-builder-28-music,-1
throwback-thursday,beginner-18-topping-up-your-vietnamese-phone-card,https://mdn.illops.net/vietnamesepod101/B_S1L18_110215_vpod101_review.mp3
throwback-thursday,all-about-3-painless-vietnamese-grammar,-1
throwback-thursday,top-25-vietnamese-questions-you-need-to-know-8-can-you-eat-vietnamese-food,https://mdn.illops.net/vietnamesepod101/TQ_S1L8_022112_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-8-top-10-vietnamese-regions-and-cities-can-tho,https://mdn.illops.net/vietnamesepod101/A_S1L8_022312_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-20-top-10-vietnamese-holidays-and-festivals-hai-ba-trung-day,https://mdn.illops.net/vietnamesepod101/A_S1L20_051712_vpod101_review.mp3
throwback-thursday,advanced-audio-blog-1-top-10-vietnamese-regions-and-cities-hanoi,https://mdn.illops.net/vietnamesepod101/A_S1L1_010512_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-8-valentines-day,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L8_022315_vpod101_review.mp3
throwback-thursday,survival-phrases-s2-45-how-do-you-eat-this-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L45_051716_vpod101_review.mp3
throwback-thursday,absolute-beginner-13-booking-a-hotel-room-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L13_033114_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-17-midautumn-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L17_042715_vpod101_review.mp3
throwback-thursday,video-culture-class-vietnamese-holidays-17-midautumn-festival,-1
throwback-thursday,survival-phrases-32-how-do-you-say-this-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L32_081312_vpod101_review.mp3
throwback-thursday,video-culture-class-vietnamese-holidays-14-hue-festival,-1
throwback-thursday,learn-with-pictures-18-numbers,-1
throwback-thursday,vietnamese-vocab-builder-77-happy-new-year-words-phrases-for-the-new-year,-1
throwback-thursday,culture-class-essential-vietnamese-vocabulary-18-places-to-live,https://mdn.illops.net/vietnamesepod101/CCE_S1L18_050613_vpod101_review.mp3
throwback-thursday,3minute-vietnamese-7-do-you-speak-english,https://mdn.illops.net/vietnamesepod101/3MV_S1L7_081516_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-29-plants,-1
throwback-thursday,survival-phrases-s2-11-restaurant-1-how-many-people-and-numbers-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L11_091515_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-7-vegetables,https://mdn.illops.net/vietnamesepod101/CCE_S1L7_021813_vpod101_review.mp3
throwback-thursday,3minute-vietnamese-6-refusing-politely,https://mdn.illops.net/vietnamesepod101/3MV_S1L6_080816_vpod101_review.mp3
throwback-thursday,learn-with-pictures-5-all-parts-of-the-body,-1
throwback-thursday,vietnamese-vocab-builder-1-what-is-your-language-learning-goal-for-the-month,-1
throwback-thursday,beginner-19-meeting-the-family-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L19_110915_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-32-furniture,-1
throwback-thursday,intermediate-11-a-goodlooking-vietnamese-couple,https://mdn.illops.net/vietnamesepod101/I_S1L11_031416_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-16-tourist-attractions,https://mdn.illops.net/vietnamesepod101/CCE_S1L16_042213_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-53-academia,-1
throwback-thursday,beginner-8-whats-your-favorite-vietnamese-food,https://mdn.illops.net/vietnamesepod101/B_S1L8_082415_vpod101_review.mp3
throwback-thursday,survival-phrases-4-basic-vietnamese-greetings,https://mdn.illops.net/vietnamesepod101/S_S1L4_012312_vpod101_review.mp3
throwback-thursday,culture-class-holidays-in-vietnam-19-huong-pagoda-festival,https://mdn.illops.net/vietnamesepod101/CCHIV_S1L19_051115_vpod101_review.mp3
throwback-thursday,beginner-17-going-on-a-shopping-spree-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L17_102615_vpod101_review.mp3
throwback-thursday,survival-phrases-8-using-english-to-advantage-in-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S1L8_022012_vpod101_review.mp3
throwback-thursday,top-400-activities-daily-routines-in-vietnamese-10-at-night,-1
throwback-thursday,vietnamese-vocab-builder-11-whats-the-adjective-that-describes-your-personality-the-best,-1
throwback-thursday,vietnamese-vocab-builder-38-birds,-1
throwback-thursday,vietnamese-vocab-builder-85-cooking,-1
throwback-thursday,survival-phrases-s2-7-i-dont-understand-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L7_081815_vpod101_review.mp3
throwback-thursday,learn-vietnamese-in-three-minutes-15-going-without-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,where-in-vietnam-did-you-put-your-keys,-1
vietnamese-listening-comprehension-for-absolute-beginners,finding-what-you-need-at-a-department-store-in-vietnam,-1
throwback-thursday,beginner-3-sending-a-package-from-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L3_072015_vpod101_review.mp3
vietnamese-reading-comprehension-for-absolute-beginners,changed-opening-hours,-1
vietnamese-listening-comprehension-for-absolute-beginners,going-to-get-a-massage-in-vietnam,-1
vietnamese-reading-comprehension-for-absolute-beginners,going-into-a-shop,-1
vietnamese-reading-comprehension-for-absolute-beginners,checking-out-hotel-facilities,-1
vietnamese-reading-comprehension-for-absolute-beginners,searching-for-a-bus-service,-1
vietnamese-reading-comprehension-for-absolute-beginners,taking-a-taxi-from-the-station,-1
vietnamese-reading-comprehension-for-absolute-beginners,using-a-hotel-pickup-service,-1
vietnamese-reading-comprehension-for-absolute-beginners,a-language-notice-at-the-station,-1
vietnamese-reading-comprehension-for-absolute-beginners,reading-your-train-ticket,-1
vietnamese-reading-comprehension-for-absolute-beginners,reading-the-train-schedule,-1
throwback-thursday,intermediate-22-talking-about-an-accident-in-vietnamese,https://mdn.illops.net/vietnamesepod101/I_S1L22_053016_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-111-body-describing-the-body,-1
throwback-thursday,advanced-audio-blog-21-top-10-vietnamese-tourist-destinations-phu-quoc,https://mdn.illops.net/vietnamesepod101/A_S1L21_052412_vpod101_review.mp3
throwback-thursday,lower-beginner-18-interviewing-for-a-job-at-a-big-vietnamese-company,https://mdn.illops.net/vietnamesepod101/LB_S1L18_110314_vpod101_review.mp3
throwback-thursday,survival-phrases-12-restaurant-choosing-a-seat-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L12_031912_vpod101_review.mp3
throwback-thursday,culture-class-essential-vietnamese-vocabulary-12-geographical-features,https://mdn.illops.net/vietnamesepod101/CCE_S1L12_032513_vpod101_review.mp3
throwback-thursday,survival-phrases-37-where-can-i-buy-power-converters,https://mdn.illops.net/vietnamesepod101/S_S1L37_091712_vpod101_review.mp3
throwback-thursday,survival-phrases-39-what-time-does-it-closeopen,https://mdn.illops.net/vietnamesepod101/S_S1L39_100112_vpod101_review.mp3
throwback-thursday,vietnamese-vocab-builder-97-armed-forces-day-in-the-united-states,-1
throwback-thursday,vietnamese-vocab-builder-19-thanksgiving-day-in-the-united-states,-1
throwback-thursday,beginner-7-going-to-a-language-school-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L7_081715_vpod101_review.mp3
throwback-thursday,all-about-6-can-you-answer-these-5-questions-about-vietnam,-1
throwback-thursday,intermediate-19-booking-a-doctors-appointment-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L19_050916_vpod101_review.mp3
vietnamese-listening-comprehension-for-beginners,choosing-a-seat-on-a-flight-in-vietnam,-1
throwback-thursday,all-about-8-top-5-things-you-need-to-know-about-vietnamese-society,-1
throwback-thursday,lower-beginner-9-getting-some-exercise-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L9_090114_vpod101_review.mp3
vietnamese-listening-comprehension-for-beginners,what-time-is-it-now-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,renting-a-dvd-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,finding-a-friends-apartment-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,rescheduling-a-dentist-appointment-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,choosing-a-pair-of-glasses-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,choosing-a-delivery-time-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,talking-about-your-family-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,talking-about-medicines-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,asking-about-a-restaurants-opening-hours-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,ordering-a-pizza-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,talking-about-your-schedule-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,shopping-for-a-computer-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,getting-vietnamese-directions,-1
vietnamese-listening-comprehension-for-beginners,listening-to-a-vietnamese-forecast,-1
vietnamese-listening-comprehension-for-absolute-beginners,arranging-furniture-in-a-room,-1
vietnamese-listening-comprehension-for-beginners,getting-some-groceries-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,discussing-a-new-design-in-vietnamese,-1
vietnamese-listening-comprehension-for-beginners,rearranging-the-office-in-vietnam,-1
vietnamese-listening-comprehension-for-beginners,choosing-a-drink-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,talking-about-a-party-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,talking-about-your-age-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,shopping-at-a-boutique-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,talking-about-breakfast-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,talking-about-vacation-plans-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,finding-what-you-want-at-a-department-store-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,getting-help-from-the-teacher-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,choosing-a-place-to-wait-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,ordering-lunch-at-a-restaurant-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,baking-a-cake-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,making-plans-for-the-day-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,shopping-for-a-shirt-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,ordering-a-burger-in-vietnamese,-1
vietnamese-listening-comprehension-for-absolute-beginners,seeing-a-movie-in-vietnam,-1
vietnamese-listening-comprehension-for-absolute-beginners,looking-at-a-photograph-from-vietnam,-1
